time, Acceleration x, Acceleration y, acceleration z, distance
68610,-0.15,-0.61,9.47,27.56
68627,-0.14,-0.63,9.44,27.46
68644,-0.14,-0.64,9.40,27.55
68661,-0.14,-0.63,9.42,27.46
68677,-0.14,-0.65,9.44,27.46
68696,-0.14,-0.63,9.44,27.56
68711,-0.17,-0.65,9.46,27.46
68727,-0.15,-0.62,9.42,27.56
68746,-0.14,-0.65,9.43,27.53
68761,-0.13,-0.61,9.44,27.46
68777,-0.16,-0.62,9.46,27.55
68796,-0.14,-0.61,9.45,27.46
68811,-0.14,-0.65,9.41,27.46
68829,-0.12,-0.62,9.42,27.56
68846,-0.14,-0.64,9.43,27.46
68861,-0.14,-0.62,9.44,27.46
68879,-0.14,-0.63,9.43,27.46
68896,-0.14,-0.63,9.42,27.46
68912,-0.15,-0.61,9.41,27.56
68929,-0.15,-0.65,9.43,27.46
68946,-0.13,-0.63,9.41,27.46
68962,-0.15,-0.62,9.46,27.56
68979,-0.15,-0.65,9.41,27.44
68997,-0.15,-0.63,9.42,27.56
69013,-0.14,-0.64,9.41,27.56
69029,-0.14,-0.63,9.40,27.44
69047,-0.13,-0.62,9.39,27.56
69063,-0.15,-0.63,9.44,27.46
69080,-0.17,-0.62,9.46,27.55
69098,-0.13,-0.62,9.43,27.56
69113,-0.15,-0.65,9.45,27.46
69130,-0.14,-0.65,9.43,27.55
69148,-0.15,-0.63,9.41,27.44
69164,-0.13,-0.62,9.46,27.44
69180,-0.15,-0.65,9.43,27.56
69198,-0.13,-0.64,9.41,27.44
69214,-0.15,-0.62,9.42,27.44
69231,-0.15,-0.63,9.44,27.56
69249,-0.14,-0.63,9.39,27.44
69264,-0.14,-0.64,9.41,27.44
69281,-0.14,-0.63,9.41,27.44
69299,-0.15,-0.64,9.43,27.46
69314,-0.14,-0.62,9.44,27.56
69331,-0.15,-0.63,9.42,27.46
69349,-0.12,-0.64,9.42,27.46
69364,-0.14,-0.62,9.42,27.55
69382,-0.13,-0.62,9.41,27.46
69399,-0.14,-0.62,9.40,27.56
69415,-0.14,-0.64,9.43,27.55
69432,-0.15,-0.63,9.44,27.46
69449,-0.14,-0.65,9.40,27.56
69466,-0.17,-0.64,9.44,27.46
69482,-0.15,-0.62,9.40,27.56
69500,-0.14,-0.61,9.43,27.56
69516,-0.16,-0.64,9.43,27.46
69532,-0.16,-0.64,9.42,27.56
69551,-0.16,-0.63,9.44,27.49
69566,-0.14,-0.64,9.45,27.44
69582,-0.16,-0.65,9.46,27.56
69601,-0.15,-0.64,9.43,27.46
69616,-0.15,-0.61,9.44,27.46
69634,-0.14,-0.64,9.44,27.56
69651,-0.14,-0.62,9.43,27.46
69666,-0.15,-0.63,9.41,27.46
69684,-0.16,-0.64,9.44,27.46
69701,-0.14,-0.62,9.41,27.46
69716,-0.15,-0.66,9.46,27.56
69734,-0.16,-0.63,9.44,27.46
69751,-0.15,-0.64,9.41,27.46
69767,-0.15,-0.64,9.42,27.56
69784,-0.13,-0.64,9.45,27.46
69801,-0.15,-0.62,9.41,27.56
69818,-0.15,-0.62,9.42,27.56
69834,-0.15,-0.65,9.44,27.46
69852,-0.13,-0.64,9.42,27.56
69868,-0.12,-0.63,9.46,27.56
69884,-0.15,-0.65,9.43,27.46
69902,-0.14,-0.63,9.41,27.56
69918,-0.14,-0.63,9.40,27.46
69935,-0.14,-0.65,9.46,27.56
69953,-0.14,-0.64,9.41,27.56
69968,-0.15,-0.65,9.43,27.46
69985,-0.15,-0.62,9.45,27.56
70003,-0.15,-0.63,9.42,27.44
70019,-0.14,-0.66,9.42,27.46
70036,-0.15,-0.63,9.44,27.56
70053,-0.14,-0.66,9.42,27.44
70069,-0.15,-0.66,9.49,27.46
70086,-0.15,-0.63,9.44,27.44
70104,-0.16,-0.63,9.46,27.46
70119,-0.14,-0.67,9.46,27.46
70136,-0.12,-0.62,9.39,27.46
70154,-0.14,-0.63,9.45,27.44
70169,-0.15,-0.64,9.42,27.56
70187,-0.14,-0.63,9.46,27.44
70204,-0.14,-0.63,9.41,27.44
70219,-0.13,-0.63,9.43,27.56
70237,-0.15,-0.62,9.42,27.46
70254,-0.16,-0.64,9.38,27.56
70270,-0.17,-0.63,9.43,27.46
70287,-0.15,-0.64,9.46,27.56
70305,-0.13,-0.64,9.45,27.56
70321,-0.13,-0.65,9.42,27.46
70337,-0.15,-0.62,9.42,27.56
70355,-0.14,-0.64,9.42,27.46
70371,-0.13,-0.62,9.42,27.44
70387,-0.14,-0.62,9.44,27.56
70406,-0.13,-0.64,9.40,27.44
70421,-0.13,-0.62,9.44,27.44
70438,-0.15,-0.62,9.45,27.56
70456,-0.16,-0.63,9.45,27.44
70471,-0.15,-0.63,9.44,27.56
70489,-0.16,-0.64,9.42,27.46
70506,-0.15,-0.64,9.45,27.46
70521,-0.16,-0.63,9.42,27.56
70539,-0.14,-0.67,9.45,27.44
70556,-0.14,-0.66,9.42,27.46
70572,-0.14,-0.65,9.43,27.56
70589,-0.15,-0.62,9.46,27.46
70606,-0.17,-0.61,9.40,27.56
70623,-0.14,-0.66,9.44,27.56
70639,-0.12,-0.63,9.44,27.46
70657,-0.14,-0.63,9.40,27.56
70673,-0.18,-0.65,9.47,27.56
70689,-0.14,-0.66,9.42,27.46
70707,-0.16,-0.65,9.42,27.56
70723,-0.14,-0.61,9.46,27.46
70739,-0.16,-0.64,9.40,27.56
70758,-0.16,-0.61,9.41,27.56
70773,-0.14,-0.62,9.43,27.46
70790,-0.12,-0.62,9.44,27.56
70808,-0.12,-0.62,9.43,27.44
70823,-0.13,-0.66,9.44,27.44
70841,-0.13,-0.67,9.40,27.55
70858,-0.15,-0.64,9.42,27.44
70874,-0.16,-0.62,9.45,27.46
70891,-0.14,-0.61,9.46,27.46
70908,-0.14,-0.61,9.44,27.44
70924,-0.15,-0.67,9.44,27.55
70941,-0.14,-0.67,9.42,27.46
70959,-0.13,-0.64,9.44,27.46
70974,-0.14,-0.61,9.47,27.56
70991,-0.16,-0.62,9.44,27.44
71009,-0.12,-0.63,9.40,27.56
71025,-0.14,-0.60,9.45,27.56
71042,-0.17,-0.64,9.48,27.44
71059,-0.15,-0.61,9.43,27.56
71075,-0.17,-0.62,9.45,27.44
71092,-0.14,-0.66,9.41,27.56
71110,-0.13,-0.67,9.41,27.46
71126,-0.14,-0.65,9.45,27.44
71142,-0.14,-0.62,9.40,27.56
71160,-0.15,-0.60,9.45,27.46
71176,-0.13,-0.57,9.44,27.44
71193,-0.14,-0.60,9.40,27.56
71211,-0.14,-0.65,9.42,27.44
71226,-0.13,-0.65,9.43,27.46
71243,-0.15,-0.65,9.42,27.56
71261,-0.16,-0.60,9.41,27.46
71276,-0.14,-0.58,9.43,27.56
71293,-0.14,-0.63,9.42,27.46
71311,-0.13,-0.63,9.43,27.44
71326,-0.13,-0.65,9.45,27.56
71344,-0.15,-0.66,9.43,27.44
71361,-0.16,-0.66,9.39,27.46
71376,-0.15,-0.61,9.42,27.56
71394,-0.14,-0.61,9.45,27.46
71411,-0.13,-0.62,9.42,27.55
71428,-0.15,-0.62,9.43,27.56
71444,-0.14,-0.62,9.43,27.44
71461,-0.17,-0.61,9.37,27.55
71478,-0.14,-0.65,9.45,27.44
71494,-0.14,-0.66,9.45,27.56
71513,-0.12,-0.62,9.44,27.56
71528,-0.14,-0.66,9.43,27.46
71544,-0.16,-0.59,9.40,27.55
71563,-0.17,-0.59,9.41,27.46
71578,-0.16,-0.58,9.44,27.46
71595,-0.11,-0.64,9.43,27.56
71613,-0.14,-0.66,9.44,27.46
71628,-0.13,-0.66,9.45,27.46
71646,-0.16,-0.63,9.42,27.55
71663,-0.13,-0.59,9.42,27.46
71678,-0.16,-0.59,9.42,27.46
71696,-0.14,-0.61,9.43,27.46
71713,-0.15,-0.63,9.39,27.46
71729,-0.12,-0.64,9.43,27.51
71746,-0.14,-0.62,9.42,27.46
71763,-0.13,-0.64,9.42,27.44
71779,-0.14,-0.65,9.43,27.55
71796,-0.14,-0.63,9.42,27.46
71814,-0.13,-0.64,9.43,27.56
71830,-0.13,-0.61,9.46,27.56
71846,-0.17,-0.61,9.45,27.44
71864,-0.19,-0.61,9.41,27.56
71880,-0.15,-0.62,9.41,27.44
71897,-0.15,-0.67,9.43,27.56
71915,-0.12,-0.63,9.44,27.56
71930,-0.13,-0.65,9.42,27.46
71947,-0.15,-0.61,9.40,27.56
71965,-0.17,-0.62,9.42,27.46
71981,-0.18,-0.63,9.43,27.46
71998,-0.13,-0.65,9.46,27.56
72015,-0.15,-0.64,9.45,27.46
72031,-0.15,-0.65,9.46,27.44
72048,-0.15,-0.63,9.44,27.56
72066,-0.14,-0.64,9.43,27.46
72081,-0.14,-0.63,9.45,27.46
72098,-0.14,-0.62,9.46,27.44
72116,-0.15,-0.61,9.40,27.46
72131,-0.14,-0.62,9.45,27.56
72148,-0.15,-0.62,9.41,27.46
72166,-0.15,-0.67,9.40,27.46
72181,-0.13,-0.66,9.42,27.56
72199,-0.14,-0.64,9.43,27.46
72216,-0.15,-0.65,9.42,27.56
72232,-0.13,-0.62,9.43,27.55
72249,-0.15,-0.61,9.42,27.46
72266,-0.15,-0.62,9.42,27.56
72283,-0.15,-0.64,9.39,27.44
72299,-0.14,-0.63,9.42,27.55
72317,-0.15,-0.63,9.43,27.56
72333,-0.13,-0.63,9.42,27.46
72349,-0.14,-0.64,9.44,27.56
72368,-0.13,-0.66,9.44,27.56
72383,-0.15,-0.66,9.42,27.46
72399,-0.15,-0.62,9.45,27.56
72418,-0.15,-0.63,9.41,27.44
72433,-0.13,-0.63,9.41,27.44
72451,-0.12,-0.65,9.45,27.56
72468,-0.15,-0.66,9.43,27.46
72483,-0.15,-0.65,9.40,27.56
72501,-0.13,-0.64,9.44,27.46
72518,-0.13,-0.61,9.40,27.46
72534,-0.15,-0.62,9.45,27.55
72551,-0.14,-0.61,9.43,27.46
72568,-0.14,-0.63,9.40,27.56
72584,-0.13,-0.65,9.45,27.55
72601,-0.15,-0.65,9.44,27.46
72619,-0.14,-0.63,9.43,27.55
72635,-0.16,-0.62,9.45,27.46
72651,-0.18,-0.63,9.41,27.46
